Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,10500231,95.67,3.0,109.0,$7986.61,Female,18.0,27.0,8.0,3.0,Carrier A,$5.23,Supplier 3,Kolkata,28.0,,12.0,$78.58,Pending,0.08,Road,B route,662.52
cosmetics,10500232,14.18,42.0,183.0,$2174.51,Male,47.0,26.0,39.0,8.0,,$1.26,Supplier 2,Bangalore,6.0,541.0,19.0,$33.65,Pending,2.61,Air,route_C,829.84
haircare,10500233,11.11,98.0,192.0,$6088.78,Female,33.0,14.0,35.0,6.0,Carrier C,$7.21,Supplier 5,,29.0,657.0,26.0,$14.07,Pending,1.68,Air,C,397.88
haircare,10500234,66.21,32.0,65.0,$4980.27,Unknown,98.0,2.0,49.0,2.0,Carrier B,$5.34,Supplier 4,,22.0,749.0,23.0,$10.17,Pass,0.01,Air,c,256.12
cosmetics,10500239,94.34,51.0,849.0,$8174.9,Male,84.0,25.0,46.0,3.0,,$2.12,Supplier 2,Kolkata,15.0,565.0,23.0,$41.56,,1.54,Road,b,
skincare,10500241,81.08,85.0,,$7518.09,Male,35.0,9.0,38.0,8.0,Carrier B,$2.93,Supplier 4,Delhi,5.0,387.0,1.0,$31.73,Pending,1.39,Air,route_B,657.27
haircare,10500261,8.57,46.0,,$7213.65,Male,51.0,21.0,8.0,7.0,Carrier B,$1.58,Supplier 3,Chennai,15.0,964.0,8.0,$15.61,Pending,1.97,Rail,routeB,
cosmetics,10500273,,21.0,783.0,$4064.9,Male,18.0,27.0,54.0,6.0,Carrier A,$6.17,Supplier 4,Mumbai,18.0,775.0,4.0,$26.16,Pending,0.66,Rail,routeA,889.55
skincare,10500277,93.1,44.0,100.0,$8244.67,Female,88.0,1.0,37.0,1.0,Carrier B,$6.6,Supplier 2,Chennai,18.0,511.0,21.0,$21.2,Pass,2.54,Rail,C,193.5
,10600234,26.05,11.0,,$1471.52,Non-binary,72.0,23.0,91.0,9.0,Carrier B,$5.55,Supplier 5,Bangalore,25.0,499.0,22.0,$92.34,Fail,3.46,Air,B,129.13
skincare,10600239,78.34,68.0,864.0,$2436.62,Non-binary,30.0,10.0,92.0,3.0,Carrier B,$8.35,Supplier 1,Delhi,21.0,627.0,19.0,$22.62,Pass,3.15,Air,A route,179.54
cosmetics,10100064,82.69,1.0,128.0,$4020.61,Unknown,44.0,10.0,40.0,5.0,Carrier C,$8.75,Supplier 4,Delhi,21.0,117.0,21.0,$58.39,Pending,4.02,Air,b,861.08
haircare,10100070,50.05,92.0,452.0,,Non-binary,53.0,20.0,34.0,7.0,Carrier B,$6.54,Supplier 1,Kolkata,23.0,235.0,26.0,$63.38,Pass,2.26,Road,c,686.11
skincare,010100236,39.25,63.0,914.0,$3114.95,Non-binary,,25.0,96.0,7.0,Carrier A,,,Kolkata,6.0,,5.0,$58.91,Pending,2.6,Rail,A,961.97
haircare,010200063,45.56,24.0,369.0,$8471.36,Non-binary,87.0,22.0,79.0,3.0,Carrier C,$7.26,Supplier 4,Bangalore,2.0,858.0,17.0,,Pending,4.05,Sea,route_B,402.67
skincare,010200110,23.47,99.0,851.0,$9534.26,Non-binary,52.0,29.0,17.0,4.0,Carrier C,$4.76,Supplier 5,Delhi,27.0,347.0,3.0,$38.69,,2.14,Sea,,291.41
cosmetics,010200111,89.05,13.0,43.0,$3741.42,Unknown,49.0,,33.0,7.0,Carrier A,$6.09,Supplier 3,Mumbai,17.0,942.0,19.0,$14.61,,3.51,Air,A,605.78
cosmetics,010200112,45.61,98.0,884.0,$3380.64,,11.0,6.0,47.0,8.0,Carrier B,$6.84,Supplier 2,Chennai,21.0,,,$45.61,Pending,2.17,Road,A,
haircare,010200113,88.36,11.0,419.0,$3519.03,Male,66.0,29.0,52.0,2.0,Carrier C,$4.15,Supplier 2,Delhi,4.0,100.0,29.0,$26.97,Fail,2.09,,a,631.92
skincare,010200115,11.46,51.0,488.0,,Non-binary,58.0,26.0,80.0,9.0,Carrier C,$9.25,Supplier 2,Mumbai,12.0,801.0,23.0,$60.55,Pass,3.8,,A,412.78
haircare,010200116,98.84,17.0,78.0,$1323.37,Female,90.0,6.0,93.0,7.0,Carrier C,$2.21,Supplier 3,Mumbai,19.0,480.0,1.0,$72.35,Pass,0.87,Rail,A,105.31
haircare,010200117,44.88,99.0,826.0,$9342.25,,36.0,21.0,9.0,8.0,Carrier B,$7.04,Supplier 1,Chennai,2.0,608.0,23.0,$57.89,Pending,1.69,Sea,routeB,131.53
skincare,010200118,5.74,82.0,801.0,$2923.28,Non-binary,33.0,2.0,33.0,6.0,Carrier C,$1.04,Supplier 2,Mumbai,26.0,,20.0,$49.08,Pending,1.12,Rail,,697.44
skincare,010200119,4.76,86.0,270.0,$4780.04,Male,47.0,26.0,60.0,6.0,Carrier A,$9.32,Supplier 1,Bangalore,2.0,604.0,9.0,$44.86,,1.8,Rail,A route,570.93
skincare,010200120,74.87,24.0,674.0,$1087.18,Male,13.0,26.0,93.0,9.0,Carrier B,$2.01,Supplier 3,Mumbai,14.0,905.0,23.0,,Pass,1.15,,routeC,838.91
cosmetics,010200121,66.24,,701.0,$8721.6,Male,40.0,18.0,77.0,4.0,Carrier A,$1.85,Supplier 3,Bangalore,,575.0,5.0,$29.74,Pass,2.9,Sea,B,370.37
haircare,010200122,80.41,37.0,759.0,$7580.42,Non-binary,89.0,23.0,21.0,5.0,Carrier A,$4.0,Supplier 5,Mumbai,20.0,656.0,7.0,$76.08,Pending,3.99,Air,c,833.93
haircare,010200135,11.43,85.0,900.0,,Non-binary,68.0,2.0,58.0,9.0,Carrier C,$4.36,Supplier 2,Kolkata,2.0,948.0,25.0,$78.17,Fail,3.93,Road,B,482.94
cosmetics,010200139,4.52,8.0,728.0,$8034.54,,42.0,12.0,85.0,1.0,Carrier C,$2.93,Supplier 5,Mumbai,4.0,996.0,26.0,$47.73,Fail,1.82,Rail,B,187.03
skincare,010200140,51.35,,315.0,$3823.36,Male,19.0,22.0,69.0,4.0,Carrier C,$6.27,Supplier 2,Bangalore,19.0,131.0,,$36.76,Pending,4.94,Sea,b,980.12
cosmetics,010200141,39.37,5.0,925.0,$3230.86,Unknown,82.0,5.0,10.0,7.0,Carrier A,$4.99,Supplier 3,Mumbai,,217.0,17.0,$52.35,Pending,2.97,Air,routeA,560.74
cosmetics,010200142,46.73,17.0,,$7279.45,Female,94.0,20.0,6.0,9.0,Carrier B,$1.31,Supplier 3,Mumbai,7.0,907.0,22.0,$18.39,Pending,2.0,Road,C,666.53
cosmetics,010200143,99.17,36.0,902.0,$4277.01,Unknown,19.0,7.0,13.0,,Carrier C,$3.88,Supplier 4,Mumbai,13.0,283.0,17.0,$14.13,Pass,4.18,Air,B,703.72
haircare,010200146,97.1,19.0,889.0,$6095.94,Non-binary,58.0,24.0,65.0,8.0,Carrier C,$8.29,,Bangalore,,290.0,13.0,$20.04,Pending,3.65,Sea,,426.17
cosmetics,010200148,94.29,64.0,993.0,$1056.32,Non-binary,23.0,16.0,20.0,9.0,Carrier A,$7.21,,Mumbai,12.0,846.0,12.0,$26.84,Pass,3.75,Air,B,772.78
haircare,010200149,78.6,91.0,945.0,$1556.97,Unknown,54.0,20.0,57.0,4.0,Carrier B,$7.52,Supplier 3,Chennai,3.0,,4.0,,Fail,0.98,Road,C,883.24
haircare,010200150,36.13,,168.0,$5818.31,,80.0,1.0,46.0,1.0,,$7.28,Supplier 1,Chennai,13.0,827.0,8.0,$86.42,Pending,2.34,Air,route_B,448.47
haircare,010200154,41.8,11.0,339.0,$6094.64,Female,65.0,1.0,8.0,8.0,Carrier C,$3.8,Supplier 1,Bangalore,15.0,173.0,5.0,$31.21,Pending,4.31,Sea,routeC,691.3
skincare,010200168,55.41,54.0,193.0,$7763.08,Non-binary,12.0,17.0,10.0,,Carrier A,$1.9,Supplier 5,Kolkata,14.0,722.0,5.0,$94.16,Pass,2.52,Road,C,781.41
haircare,010200170,83.22,,453.0,$2187.69,Female,24.0,27.0,73.0,1.0,Carrier C,$3.45,Supplier 4,Chennai,24.0,202.0,13.0,$95.94,Pass,3.42,Rail,routeA,271.11
haircare,010200171,7.8,47.0,283.0,$5618.65,Unknown,34.0,1.0,67.0,7.0,Carrier B,$8.49,Supplier 4,Delhi,9.0,970.0,26.0,$96.3,Pass,2.94,Road,B route,399.34
skincare,010200172,43.01,12.0,336.0,$2750.03,Unknown,53.0,21.0,11.0,9.0,Carrier A,$9.82,Supplier 3,Chennai,13.0,,11.0,$85.38,Fail,4.21,Sea,B,197.92
haircare,010200179,9.18,21.0,390.0,$1838.77,Non-binary,8.0,,12.0,9.0,Carrier C,$5.44,,Delhi,23.0,519.0,8.0,$42.74,Fail,,Air,route_C,641.99
cosmetics,010200181,51.95,,525.0,$4694.46,Female,18.0,13.0,10.0,3.0,Carrier C,,Supplier 5,Bangalore,22.0,572.0,8.0,$16.54,Pending,2.88,Rail,C,820.84
cosmetics,010200182,89.99,92.0,240.0,$2470.03,Non-binary,57.0,9.0,25.0,6.0,Carrier C,,Supplier 4,Kolkata,4.0,863.0,1.0,$61.19,Pending,0.62,Rail,A,649.75
haircare,010200184,78.47,5.0,832.0,$2996.04,Male,5.0,15.0,,7.0,Carrier C,$3.9,Supplier 1,Delhi,21.0,213.0,13.0,$60.28,Pass,3.45,Air,routeB,261.81
skincare,010200185,23.56,81.0,958.0,$3857.99,Male,26.0,3.0,49.0,9.0,Carrier A,$6.21,Supplier 2,Delhi,8.0,478.0,29.0,$86.5,Fail,3.66,Sea,C route,591.73
cosmetics,010200189,97.62,56.0,483.0,$3334.5,Male,30.0,,89.0,2.0,,$1.68,Supplier 5,,3.0,412.0,5.0,$99.64,Pending,0.21,Road,routeB,851.44
skincare,010200190,67.07,20.0,659.0,$1788.32,Male,54.0,23.0,11.0,8.0,Carrier A,$9.49,Supplier 2,Delhi,2.0,429.0,28.0,$55.73,Pass,3.38,Sea,b,
skincare,010200211,2.03,41.0,716.0,$1809.25,Non-binary,,11.0,62.0,7.0,Carrier C,$4.29,Supplier 1,Bangalore,19.0,438.0,21.0,$41.07,Pass,2.07,Rail,route_B,849.39
cosmetics,010200224,26.29,46.0,592.0,$2739.24,Male,83.0,24.0,,4.0,Carrier A,$9.21,Supplier 1,Bangalore,,337.0,8.0,$26.73,Fail,0.62,Road,C,806.16
skincare,010220010,26.81,12.0,891.0,$1455.03,,29.0,22.0,39.0,2.0,Carrier A,$8.02,Supplier 2,,23.0,272.0,17.0,$10.43,Fail,2.1,Road,,119.57
,010220011,7.86,70.0,555.0,$6638.11,Unknown,3.0,12.0,53.0,8.0,Carrier C,$7.8,Supplier 5,,8.0,178.0,23.0,,Pending,0.97,Air,c,315.51
skincare,010220015,96.02,17.0,458.0,$3585.94,Unknown,90.0,13.0,90.0,5.0,Carrier C,$6.46,Supplier 2,Kolkata,17.0,,23.0,$60.0,Pending,2.08,Sea,routeA,588.65
cosmetics,010220017,48.35,19.0,89.0,,,58.0,26.0,,6.0,Carrier C,,Supplier 5,Chennai,13.0,997.0,13.0,$84.24,Pass,1.92,Road,A,745.86
haircare,010220018,89.69,26.0,660.0,,Male,76.0,13.0,56.0,,Carrier C,$6.74,Supplier 5,Bangalore,7.0,704.0,,$55.41,Pass,3.69,Air,c,892.48
cosmetics,010300044,32.9,48.0,95.0,$6965.17,Male,2.0,1.0,1.0,1.0,Carrier B,$6.66,Supplier 3,Chennai,,600.0,2.0,$92.48,Pass,3.87,Sea,route_B,676.94
cosmetics,010300051,13.4,52.0,452.0,$8835.7,Non-binary,75.0,24.0,56.0,8.0,Carrier C,$5.98,Supplier 4,Bangalore,12.0,661.0,19.0,$66.53,Pending,3.04,Rail,a,442.31
cosmetics,010300053,47.96,96.0,428.0,$7831.78,Unknown,28.0,10.0,4.0,4.0,Carrier C,$9.88,Supplier 4,Mumbai,29.0,384.0,20.0,$85.63,Fail,0.11,Rail,a,266.16
cosmetics,010300061,12.28,70.0,151.0,$7547.76,Male,82.0,3.0,30.0,9.0,Carrier C,$7.59,Supplier 1,Mumbai,14.0,322.0,17.0,$23.35,Pending,4.66,Sea,c,784.03
skincare,010300090,49.12,55.0,514.0,$5359.52,Female,77.0,,12.0,,Carrier A,$7.99,Supplier 3,Delhi,14.0,692.0,7.0,$86.98,Fail,3.43,Road,route_C,286.1
haircare,010300091,,75.0,,$7244.25,Male,86.0,28.0,35.0,2.0,Carrier C,,Supplier 4,Kolkata,15.0,365.0,26.0,$70.76,Pending,0.17,Road,route_C,725.89
cosmetics,010300092,52.56,33.0,22.0,$5974.86,Unknown,76.0,4.0,77.0,6.0,,,Supplier 5,Mumbai,3.0,766.0,3.0,$25.32,Pending,4.09,,C,263.09
skincare,010300093,62.03,62.0,883.0,$2946.25,Male,2.0,16.0,52.0,1.0,Carrier A,$1.75,Supplier 5,Bangalore,15.0,472.0,19.0,$27.08,Fail,1.0,Rail,C route,181.95
