Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
haircare,5396518,84.45,68.0,447.0,$1130.32,Non-binary,41.0,11.0,80.0,9.0,Carrier B,,,Bangalore,1.0,796.0,11.0,$43.23,Pass,4.48,Road,route_A,224.8
cosmetics,5399106,57.14,37.0,390.0,$8898.09,Non-binary,48.0,28.0,98.0,5.0,Carrier A,$6.88,Supplier 5,Delhi,22.0,736.0,3.0,$89.28,Pending,3.44,Road,c,571.24
cosmetics,5399112,46.93,44.0,739.0,$5508.62,Male,81.0,6.0,5.0,6.0,Carrier A,$6.37,Supplier 2,Mumbai,2.0,732.0,13.0,$64.16,Pending,4.56,Air,C route,131.04
cosmetics,5399124,84.88,93.0,72.0,$1257.24,Female,22.0,15.0,32.0,1.0,Carrier B,$9.53,Supplier 3,Mumbai,4.0,978.0,20.0,$55.65,Pass,0.83,Rail,B,900.21
,2502050,2.47,16.0,,$3397.62,Male,96.0,28.0,34.0,8.0,Carrier C,$9.7,Supplier 4,Bangalore,,402.0,20.0,$43.83,Pass,3.79,Sea,C,213.29
haircare,2502060,79.8,26.0,12.0,$5591.46,Female,20.0,26.0,59.0,2.0,Carrier A,$5.29,Supplier 4,Chennai,26.0,979.0,18.0,$81.47,Fail,0.15,,routeC,
skincare,5300032,48.51,49.0,18.0,$2136.27,Male,70.0,24.0,42.0,8.0,Carrier C,,Supplier 4,Bangalore,21.0,747.0,24.0,,Pending,2.46,Rail,c,898.37
skincare,5314080,62.07,77.0,388.0,$7979.71,Non-binary,5.0,2.0,58.0,3.0,Carrier A,$2.87,Supplier 5,Bangalore,26.0,437.0,6.0,$26.4,,,Road,route_B,331.35
skincare,5315400,25.16,62.0,136.0,$1572.98,Unknown,11.0,14.0,74.0,,Carrier B,$9.36,Supplier 2,Chennai,4.0,966.0,22.0,$25.03,,1.35,Road,B,285.87
,5398210,1.02,16.0,467.0,$1685.56,Male,46.0,18.0,50.0,2.0,Carrier A,$5.63,Supplier 5,Mumbai,15.0,,9.0,$53.49,,0.21,Road,C route,545.41
skincare,5343025,10.16,,,,Non-binary,88.0,2.0,77.0,1.0,Carrier B,$2.8,Supplier 1,,9.0,445.0,18.0,$20.87,Pending,0.31,Sea,C,740.41
skincare,5343318,17.65,80.0,8.0,$6434.1,Female,11.0,5.0,61.0,5.0,Carrier C,$3.66,Supplier 1,Delhi,4.0,963.0,7.0,$12.63,Pending,0.85,Sea,routeA,526.7
haircare,5343320,35.48,47.0,640.0,$5966.51,Male,78.0,1.0,7.0,,Carrier C,$2.62,Supplier 4,Mumbai,28.0,746.0,,$85.25,Pass,0.99,,C route,134.35
skincare,5343322,17.67,44.0,968.0,$3236.77,Male,92.0,11.0,76.0,3.0,Carrier B,$3.79,Supplier 2,Mumbai,18.0,156.0,21.0,,Fail,,Sea,routeA,643.12
cosmetics,5398300,38.76,33.0,536.0,$4882.59,Male,8.0,18.0,36.0,1.0,Carrier B,,,Bangalore,22.0,147.0,29.0,$30.13,Fail,3.54,Road,,150.5
haircare,5343314,,25.0,112.0,$8033.58,Unknown,6.0,23.0,30.0,4.0,Carrier B,$1.56,Supplier 4,,14.0,,11.0,$49.01,Fail,3.99,Air,route_C,363.33
haircare,5343315,77.31,26.0,672.0,$9269.79,Non-binary,49.0,12.0,19.0,5.0,Carrier B,$4.52,Supplier 4,Delhi,18.0,203.0,2.0,$81.46,Pass,2.83,Road,route_C,222.78
,5343317,66.13,11.0,855.0,$7086.68,Unknown,67.0,24.0,16.0,2.0,Carrier A,$2.74,Supplier 1,Chennai,29.0,488.0,9.0,$12.74,Pending,3.17,Sea,B route,917.9
cosmetics,5600245,21.44,3.0,518.0,,Unknown,50.0,29.0,40.0,2.0,Carrier A,$3.95,Supplier 4,Mumbai,4.0,765.0,18.0,$63.99,Pass,1.1,Road,b,872.32
cosmetics,3308770,77.44,18.0,394.0,$6403.13,Female,15.0,12.0,28.0,2.0,Carrier B,$9.3,Supplier 2,Kolkata,20.0,716.0,5.0,$21.01,Pending,1.43,Rail,A,727.0
cosmetics,3308771,58.16,57.0,395.0,$6553.85,Non-binary,35.0,4.0,5.0,5.0,Carrier A,$9.42,Supplier 4,Bangalore,13.0,844.0,21.0,$48.08,Fail,0.16,Road,,603.21
haircare,3308772,,80.0,245.0,$8681.21,Unknown,10.0,10.0,96.0,3.0,Carrier A,$4.15,Supplier 1,,3.0,192.0,11.0,$69.81,Pending,2.24,Sea,route_B,482.19
skincare,3308774,49.88,31.0,839.0,$5774.53,Male,28.0,8.0,79.0,7.0,Carrier B,$8.5,Supplier 1,Chennai,8.0,382.0,27.0,$51.95,Fail,4.92,Road,b,404.89
cosmetics,3308778,54.38,,216.0,$3740.52,,81.0,8.0,61.0,9.0,Carrier C,$6.4,Supplier 5,Chennai,28.0,999.0,3.0,$13.15,Fail,4.37,Road,b,570.47
,3308789,,,171.0,$5817.1,Female,64.0,,24.0,2.0,Carrier C,$7.49,Supplier 2,Chennai,8.0,747.0,27.0,$59.8,Pass,1.27,Road,routeC,
cosmetics,3308791,80.21,2.0,785.0,$5084.67,Female,56.0,23.0,69.0,8.0,Carrier C,$7.41,Supplier 3,Delhi,19.0,,28.0,$68.21,Fail,4.44,Road,c,729.83
haircare,3308794,80.15,87.0,483.0,$7698.38,Unknown,27.0,24.0,40.0,6.0,Carrier B,$7.93,Supplier 2,Delhi,29.0,806.0,27.0,$36.22,Fail,3.98,Air,B route,221.36
cosmetics,5300116,44.2,,648.0,$6126.41,Non-binary,69.0,24.0,20.0,,Carrier A,$9.88,Supplier 5,Chennai,1.0,719.0,23.0,$55.21,Pass,2.71,,c,296.05
cosmetics,5310316,67.56,73.0,307.0,$7935.72,Female,61.0,11.0,5.0,2.0,Carrier A,,,Delhi,19.0,645.0,14.0,$10.39,Pass,4.45,Rail,route_A,661.25
skincare,5310320,99.12,39.0,174.0,$7031.93,Female,72.0,12.0,79.0,7.0,Carrier B,$4.62,Supplier 1,,11.0,854.0,3.0,$98.78,Pass,2.49,,,260.7
skincare,5310325,72.95,47.0,,$9069.94,Female,83.0,18.0,42.0,8.0,Carrier A,$7.78,Supplier 4,Mumbai,5.0,250.0,3.0,$68.42,Pending,4.47,Air,c,905.66
haircare,5310332,75.6,5.0,499.0,$2471.28,Female,87.0,24.0,10.0,2.0,Carrier C,$2.61,Supplier 3,Delhi,15.0,972.0,13.0,,Fail,4.15,Air,A,507.59
haircare,CA-LSAW-APIPS2-0000X70-1980MM-0BE-00048IN-000,64.02,5.0,,$8863.77,Male,45.0,8.0,42.0,3.0,Carrier B,$8.99,Supplier 4,Bangalore,13.0,273.0,20.0,$94.25,Pass,1.7,,route_A,719.89
skincare,CA-DSAW-0API5L-0000X70-000750-0BE-00042IN-000,12.05,79.0,481.0,$7593.79,Non-binary,76.0,5.0,94.0,9.0,Carrier A,$1.77,Supplier 3,Chennai,7.0,822.0,25.0,$19.31,Pass,4.73,Sea,route_A,259.97
cosmetics,CA-DSAW-APIPS1-0000GRB-000375-0BE-00040IN-000,80.43,5.0,170.0,,Unknown,46.0,9.0,51.0,6.0,Carrier A,$1.9,Supplier 3,Mumbai,2.0,517.0,5.0,$45.61,Pending,0.92,Sea,b,436.61
haircare,CA-DSAW-APIPS1-0000GRB-000375-0BE-00048IN-000,24.14,62.0,399.0,$1588.39,,94.0,15.0,23.0,5.0,Carrier C,$6.85,Supplier 4,Mumbai,,366.0,28.0,$76.5,Pending,0.09,Rail,C route,299.95
haircare,CA-LSAW-APIPS2-0000X65-000625-0BE-00016IN-000,86.32,18.0,80.0,$8079.07,,46.0,11.0,32.0,1.0,Carrier B,$2.85,Supplier 5,Chennai,24.0,904.0,21.0,$59.78,Pass,4.45,Air,routeB,239.19
skincare,CA-0SAW-APIPS2-0000X65-000750-0BE-00018IN-000,55.96,71.0,50.0,$9958.18,Female,22.0,21.0,19.0,6.0,Carrier B,$7.48,Supplier 5,Mumbai,2.0,804.0,3.0,$30.5,Pass,3.74,,route_A,650.27
cosmetics,CA-0SAW-0API5L-0000X65-E254MM-0BE-00030IN-000,50.52,70.0,394.0,$8913.4,Non-binary,4.0,6.0,26.0,,Carrier B,$3.5,Supplier 2,Delhi,7.0,907.0,27.0,$72.8,Fail,3.32,Rail,b,695.09
haircare,CA-DSAW-0API5L-0000X65-001125-0BE-00036IN-000,83.35,27.0,62.0,$7421.77,Non-binary,,19.0,53.0,7.0,Carrier C,$7.34,Supplier 1,Delhi,,776.0,24.0,$68.96,Pending,2.1,,C,807.11
skincare,CA-SMLS-00A106-0000GrB-Sch160-0BE-00003IN-000,65.62,34.0,694.0,$5300.28,Female,39.0,7.0,91.0,5.0,Carrier B,$6.24,Supplier 5,Bangalore,,174.0,17.0,$12.07,Fail,1.47,,B route,102.21
haircare,VA-RDP-0000-0HFU-000-000-0003IN-D16-IRU-000-0,14.31,81.0,949.0,$6629.47,Female,,19.0,53.0,6.0,Carrier B,$7.75,Supplier 4,Bangalore,26.0,,14.0,$48.53,Pending,2.99,Air,routeB,888.04
skincare,VA-RDP-0000-0HFU-000-000-0004IN-D16-IRU-000-0,65.38,54.0,,$7557.61,Non-binary,65.0,22.0,92.0,9.0,Carrier C,$1.03,Supplier 3,Mumbai,,971.0,19.0,$32.11,,2.83,,route_C,736.43
haircare,CA-0ERW-00A790-0002507-Sch40S-0BE-00020IN-000,35.42,52.0,403.0,$6705.58,Unknown,68.0,25.0,30.0,7.0,Carrier A,$6.54,Supplier 3,Delhi,4.0,522.0,10.0,,Pending,3.56,,routeA,881.69
haircare,FI-RL90-00A815-0002507-00S40S-0BW-00020IN-000,59.86,70.0,747.0,$2095.67,Female,99.0,13.0,19.0,3.0,Carrier B,$9.46,Supplier 2,Bangalore,11.0,666.0,29.0,$48.77,Fail,1.13,Sea,,137.24
skincare,FI-RL45-00A815-0002507-00S40S-0BW-00014IN-000,91.93,79.0,67.0,$5469.73,Female,92.0,8.0,34.0,1.0,Carrier C,$1.43,Supplier 2,Delhi,7.0,435.0,13.0,$34.64,Pending,,Road,c,429.11
cosmetics,FI-0TEE-00A815-0002507-00S40S-0BE-00014IN-000,8.23,12.0,665.0,$2426.77,Non-binary,62.0,28.0,42.0,3.0,Carrier B,$6.65,Supplier 2,Bangalore,,932.0,8.0,$83.45,Pass,2.95,Rail,C route,368.42
skincare,FI-0TEE-00A815-0002507-00S40S-0BE-00020IN-000,27.43,88.0,915.0,$7741.04,Non-binary,24.0,24.0,72.0,7.0,Carrier B,$7.76,Supplier 1,Mumbai,24.0,317.0,8.0,$99.51,Pass,4.17,Road,route_B,459.83
cosmetics,FI-00RC-00A815-0002507-00S40S-0BW-20x14IN-000,,18.0,624.0,$8616.78,Non-binary,90.0,4.0,9.0,9.0,Carrier B,,Supplier 2,Mumbai,24.0,420.0,16.0,$84.02,Pending,4.47,,b,590.89
cosmetics,FL-00LJ-00A105-00000AC-000600-0FF-00020IN-000,48.1,88.0,83.0,$2489.04,Non-binary,43.0,2.0,57.0,8.0,Carrier C,$5.5,,Delhi,17.0,338.0,25.0,,Pass,,,routeC,704.71
,FI-0STA-00A815-0002507-00S40S-0BW-00020IN-000,11.64,12.0,202.0,$6714.48,,75.0,28.0,50.0,2.0,Carrier C,$9.09,Supplier 1,,16.0,221.0,18.0,$31.25,Pass,3.4,Air,b,599.24
cosmetics,CA-0HFW-0API5L-0000X60-SCHSTD-0BE-00024IN-000,12.33,14.0,269.0,$4627.15,Non-binary,62.0,16.0,95.0,6.0,Carrier B,$9.33,Supplier 2,Delhi,19.0,107.0,14.0,$20.15,Fail,2.24,Sea,routeC,657.76
haircare,FL-00WN-00A105-0000000-150012-0RF-00008IN-000,32.44,68.0,864.0,$1328.37,Non-binary,10.0,16.0,63.0,7.0,Carrier B,$5.72,Supplier 1,Kolkata,,613.0,28.0,$36.91,,3.79,Road,routeC,
cosmetics,FL-00WN-00A105-0000000-150012-0RF-00006IN-000,10.21,28.0,841.0,$8387.49,Male,74.0,,60.0,4.0,Carrier A,$5.75,Supplier 1,Mumbai,1.0,241.0,10.0,$10.58,Pending,1.93,Road,route_C,251.35
skincare,FI-0WEL-00A105-0000000-3000XS-000-008x2IN-000,27.79,76.0,552.0,$9863.16,Male,82.0,3.0,39.0,8.0,,,Supplier 5,,21.0,709.0,1.0,$26.7,Pass,1.99,Rail,B route,710.0
haircare,FI-0WEL-00A105-0000000-3000XS-000-008x3IN-000,93.8,15.0,,$4499.48,Male,62.0,20.0,20.0,,Carrier B,$5.21,Supplier 5,Kolkata,,995.0,19.0,$95.58,Pending,0.83,Rail,,829.08
,BE-B453-00A234-0000GRB-SCHSTD-0BE-00022IN-000,88.7,56.0,659.0,$6946.39,Male,11.0,,38.0,6.0,Carrier A,$5.9,Supplier 3,Delhi,17.0,410.0,4.0,$14.51,Pass,4.13,Road,route_C,733.53
haircare,BE-B903-00A234-0000GRB-SCHSTD-0BE-00022IN-000,76.17,65.0,747.0,$8932.55,Female,63.0,,41.0,3.0,Carrier A,$5.83,Supplier 5,Mumbai,19.0,628.0,29.0,$13.75,Pass,4.24,Air,route_A,573.28
skincare,FI-0TRD-00A234-0000WPB-SCHSTD-0BW-22x10IN-000,66.7,76.0,580.0,$9721.1,Male,71.0,26.0,87.0,3.0,Carrier A,$7.81,Supplier 1,Mumbai,1.0,232.0,11.0,$36.34,Pass,3.42,Rail,B route,369.65
cosmetics,FI-00RC-00A234-0000WPB-000STD-0BW-22x20IN-000,72.5,40.0,403.0,$5404.16,Unknown,61.0,28.0,2.0,,Carrier A,$5.44,Supplier 1,Bangalore,5.0,549.0,3.0,$69.77,Pending,2.68,Air,b,179.59
skincare,FI-00RE-00A234-0000WPB-SCHSTD-0BW-22x20IN-000,86.74,84.0,464.0,$5271.58,Female,56.0,29.0,16.0,6.0,,$4.81,Supplier 3,Kolkata,18.0,191.0,7.0,$77.71,Pass,0.81,Air,C route,780.77
cosmetics,FI-0STA-00A234-0000WPB-SCHSTD-0BE-00022IN-000,54.09,,883.0,$2481.9,Unknown,81.0,24.0,46.0,5.0,Carrier B,$4.9,Supplier 5,Chennai,6.0,350.0,17.0,$48.92,Pending,3.46,Sea,c,199.3
,BE-B453-00A234-0000WPB-SCHSTD-0BW-00020IN-000,14.39,93.0,924.0,$9400.99,Female,81.0,29.0,24.0,2.0,Carrier B,$7.15,Supplier 2,Chennai,26.0,502.0,5.0,$27.24,Pending,2.79,Rail,routeB,829.39
skincare,BE-B453-00A234-0000WPB-SCHSTD-0BW-00010IN-000,8.96,81.0,564.0,$8988.79,Unknown,75.0,3.0,18.0,,Carrier C,$2.91,Supplier 5,Mumbai,16.0,717.0,,$16.31,Fail,3.0,Sea,A,534.61
skincare,FI-B390-00A234-0000000-000STD-0BW-00010IN-000,29.11,65.0,540.0,$6436.6,Unknown,,22.0,32.0,2.0,Carrier A,$6.73,Supplier 4,Mumbai,,988.0,5.0,$47.08,Pass,2.41,,C,745.29
haircare,FI-RL90-00A234-0000WPB-000STD-0BW-00004IN-000,49.09,91.0,84.0,$3944.72,Male,53.0,21.0,62.0,4.0,Carrier C,$6.67,Supplier 1,Delhi,5.0,,5.0,$29.41,,0.56,Rail,,890.74
cosmetics,FI-0TEE-00A234-0000WPB-000STD-0BE-00030IN-000,33.68,73.0,363.0,$9605.82,Non-binary,52.0,17.0,28.0,3.0,Carrier C,$2.0,Supplier 2,Kolkata,21.0,477.0,22.0,$40.16,Pass,2.72,Rail,route_A,555.99
,FI-00RC-00A234-0000WPB-000STD-0BW-010x6IN-000,49.11,81.0,,$5161.29,Male,43.0,25.0,,9.0,Carrier C,$3.41,Supplier 2,Delhi,20.0,233.0,16.0,$76.28,,2.76,Rail,C,326.75
cosmetics,FI-00RE-00A234-0000WPB-SCHSTD-0BW-010x6IN-000,11.3,85.0,787.0,$5137.14,Unknown,99.0,29.0,57.0,2.0,Carrier B,$6.69,Supplier 4,Mumbai,5.0,448.0,8.0,$90.37,Pass,2.1,Air,B,415.87
cosmetics,FI-00RE-00A234-0000WPB-000STD-0BE-14x10IN-000,22.96,32.0,819.0,$5528.05,Male,90.0,15.0,,4.0,Carrier C,$9.87,Supplier 3,Bangalore,19.0,780.0,24.0,,Pending,3.67,Road,c,841.41
haircare,FI-00RE-00A234-0000WPB-000STD-0BE-18x10IN-000,86.75,,355.0,$9666.27,Non-binary,5.0,18.0,10.0,6.0,Carrier B,,Supplier 2,Delhi,23.0,985.0,23.0,$21.5,Fail,2.05,Sea,routeB,876.46
cosmetics,FL-00SO-A105B5-0000000-000300-0RF-00002IN-000,6.59,65.0,990.0,$4048.92,Female,83.0,23.0,38.0,5.0,Carrier A,$4.71,Supplier 5,Delhi,19.0,795.0,12.0,$24.99,Pending,2.01,Air,routeA,438.97
cosmetics,FL-00SO-A105B5-00000AC-000300-0RF-00003IN-000,99.47,74.0,740.0,$3704.95,Non-binary,71.0,29.0,29.0,5.0,Carrier A,$3.34,,Chennai,4.0,389.0,,$27.03,Fail,3.93,Air,routeB,794.64
skincare,FL-00SO-00A105-0000000-000150-0RF-00004IN-000,40.13,50.0,784.0,$9182.45,,95.0,8.0,61.0,6.0,Carrier B,$1.22,Supplier 1,Bangalore,,360.0,19.0,$51.94,Pass,1.2,Road,routeB,248.87
skincare,FL-00SO-00A105-0000000-000300-0RF-00004IN-000,29.07,78.0,108.0,$6575.88,Unknown,,6.0,10.0,6.0,Carrier B,$1.48,Supplier 4,Chennai,5.0,173.0,26.0,$96.85,Fail,1.67,Sea,,403.29
haircare,FL-00SO-00A105-0000000-000300-0RF-00006IN-000,87.15,32.0,563.0,$4823.82,Female,81.0,21.0,64.0,9.0,Carrier C,$9.58,Supplier 4,Chennai,25.0,631.0,19.0,$96.75,Fail,2.66,Air,A,186.58
skincare,FL-00SO-00A105-00000AC-000150-0RF-00010IN-000,63.57,10.0,163.0,,Female,15.0,4.0,9.0,9.0,Carrier B,$6.9,Supplier 4,Chennai,10.0,710.0,25.0,$40.92,Fail,0.29,Road,,145.28
cosmetics,FL-00SO-00A105-0000000-000300-0RF-00010IN-000,54.4,16.0,204.0,$8377.12,Unknown,21.0,18.0,69.0,7.0,Carrier C,,Supplier 2,Delhi,26.0,859.0,7.0,$37.54,Pass,1.3,Rail,B,
cosmetics,FL-00SO-00A105-00000AC-150STD-0RF-00012IN-000,62.85,53.0,445.0,$7871.03,Non-binary,45.0,,,9.0,Carrier C,$1.74,Supplier 3,Kolkata,17.0,237.0,7.0,$87.69,,4.24,Rail,route_C,637.98
haircare,FL-00SO-00A105-0000000-000150-0RF-00014IN-000,65.64,84.0,73.0,$4908.54,Non-binary,58.0,25.0,76.0,2.0,Carrier A,$4.5,Supplier 2,Bangalore,7.0,655.0,29.0,$21.62,Pass,3.61,Rail,routeA,347.79
skincare,FL-00SO-A105B5-0000000-000300-0RF-00020IN-000,30.83,65.0,402.0,$5794.25,Female,21.0,,76.0,3.0,Carrier A,$1.42,Supplier 2,,19.0,440.0,10.0,$18.8,Fail,0.65,Sea,B,749.85
skincare,FL-00SO-00A105-0000000-000300-0RF-00022IN-000,7.15,75.0,203.0,$2872.04,Non-binary,62.0,17.0,75.0,1.0,Carrier C,$6.76,Supplier 1,Chennai,23.0,401.0,22.0,,Pending,3.63,Air,A route,564.77
skincare,FL-00SO-00A105-0000000-000150-0RF-00024IN-000,41.68,15.0,178.0,$1329.03,,27.0,6.0,41.0,3.0,Carrier C,$3.95,Supplier 3,Bangalore,18.0,573.0,18.0,$84.14,Pass,3.3,Air,C,157.87
cosmetics,FL-00WN-00A105-0000000-300STD-0RF-00004IN-000,34.8,96.0,224.0,$2214.8,Non-binary,60.0,7.0,51.0,8.0,Carrier C,$7.99,Supplier 4,Chennai,,858.0,6.0,$94.16,Fail,2.29,Rail,,408.93
haircare,FL-00WN-00A105-0000000-150STD-0RF-00018IN-000,34.54,57.0,339.0,$2210.42,Female,76.0,20.0,,1.0,Carrier B,$6.21,Supplier 4,Chennai,25.0,829.0,25.0,,,0.95,,c,270.8
cosmetics,FL-00LJ-A105B5-0000000-000300-0FF-00022IN-000,,22.0,956.0,$9112.3,Male,47.0,12.0,89.0,2.0,Carrier B,$7.96,Supplier 4,Kolkata,9.0,642.0,12.0,$10.94,Fail,4.45,,B route,405.02
haircare,FL-0THR-00A105-0000000-000300-0RF-00002IN-000,54.2,5.0,130.0,$2578.55,Male,,24.0,90.0,4.0,Carrier A,,Supplier 2,Delhi,10.0,105.0,22.0,$37.55,Pass,3.62,Sea,routeA,389.32
cosmetics,FL-RING-0AW207-000A105-000CLD-0FF-00030IN-000,83.81,13.0,,$1749.11,Female,41.0,8.0,83.0,8.0,Carrier C,$3.22,Supplier 1,Mumbai,14.0,339.0,13.0,$54.86,Pass,1.93,,routeB,143.12
haircare,FL-STRR-00A105-0000000-000CLD-0FF-20x18IN-000,19.59,29.0,,$4466.96,Unknown,94.0,,,1.0,Carrier C,$6.85,Supplier 3,Chennai,18.0,207.0,18.0,,Fail,0.87,Road,C,906.31
haircare,FL-STRR-00A105-0000000-000CLD-0FF-32x30IN-000,83.04,20.0,588.0,$4715.23,Male,19.0,26.0,19.0,5.0,Carrier C,$8.77,Supplier 2,Kolkata,6.0,398.0,13.0,$22.97,Fail,4.72,Sea,routeC,412.38
cosmetics,FL-RING-A105C7-0000000-000CLE-0FF-00030IN-000,6.57,13.0,94.0,$7416.19,Male,26.0,8.0,21.0,8.0,Carrier C,$6.99,Supplier 4,Mumbai,11.0,797.0,9.0,$50.59,Fail,2.7,Air,b,312.21
skincare,FL-00BL-A105B5-0000000-000150-0RF-00004IN-000,84.17,79.0,964.0,$4637.3,,71.0,15.0,4.0,4.0,Carrier C,$6.6,Supplier 2,Delhi,17.0,709.0,12.0,,Pass,4.58,Air,A route,707.59
,AN-0000-000A36-0000000-000000-000-00018IN-000,7.22,22.0,790.0,$7471.41,Female,3.0,6.0,7.0,4.0,,$1.78,Supplier 1,Bangalore,20.0,211.0,11.0,$25.75,Pending,4.7,Rail,route_C,383.27
cosmetics,AN-0000-000A36-0000000-000000-000-00030IN-000,56.71,91.0,622.0,$3701.32,Unknown,93.0,19.0,99.0,9.0,Carrier B,$4.54,Supplier 3,Delhi,17.0,182.0,,$39.88,Fail,4.83,Rail,A route,508.02
,FL-STRR-00A105-0000000-000CLE-0FF-32x30IN-000,,90.0,889.0,$5882.23,Unknown,32.0,,55.0,3.0,Carrier C,$7.76,Supplier 4,,11.0,956.0,24.0,,Pass,3.39,Rail,routeA,212.59
haircare,2493020,46.95,39.0,933.0,$7971.98,Female,19.0,7.0,68.0,2.0,Carrier B,$5.9,Supplier 1,,3.0,538.0,6.0,$34.11,Pending,1.93,Rail,B route,920.62
haircare,2493220,39.95,59.0,40.0,$2963.86,Male,80.0,21.0,88.0,,Carrier C,$9.69,Supplier 5,Chennai,28.0,976.0,10.0,$10.45,Fail,4.68,Road,route_C,646.87
skincare,2498110,98.03,32.0,984.0,$2633.42,Female,,17.0,82.0,,Carrier B,$9.29,Supplier 1,Delhi,25.0,327.0,3.0,$48.54,Pending,1.05,Road,A route,242.15
skincare,2498120,2.77,38.0,443.0,$2310.77,Unknown,37.0,9.0,16.0,4.0,Carrier C,,Supplier 4,Delhi,4.0,255.0,17.0,$79.88,Pending,2.51,Road,C,194.7
cosmetics,2498140,5.36,56.0,582.0,,Female,40.0,7.0,31.0,7.0,Carrier A,$6.94,Supplier 4,,7.0,287.0,,$25.28,Pending,4.52,Sea,routeC,590.67
,2499210,69.54,28.0,31.0,$9304.19,Male,18.0,19.0,27.0,5.0,Carrier C,$2.13,Supplier 5,Bangalore,2.0,873.0,21.0,$29.73,Fail,0.3,Road,c,762.09
haircare,7627010,71.71,12.0,470.0,$7255.72,,84.0,,45.0,,Carrier B,,Supplier 3,Chennai,20.0,339.0,19.0,$48.92,Fail,3.24,,B route,250.94
haircare,2409200,57.11,95.0,859.0,$2308.37,Non-binary,54.0,11.0,7.0,7.0,Carrier C,$3.94,Supplier 2,Kolkata,17.0,407.0,26.0,$87.44,,2.98,Rail,B,272.09
haircare,2429610,71.45,26.0,144.0,$4828.27,,31.0,6.0,64.0,2.0,Carrier B,$8.1,Supplier 1,Mumbai,24.0,723.0,14.0,$59.81,Fail,,Sea,routeB,366.14
skincare,2354200,,41.0,163.0,$4769.56,Female,69.0,18.0,10.0,8.0,Carrier A,$2.87,Supplier 2,Kolkata,24.0,260.0,29.0,$44.81,,2.08,Air,route_A,734.23
cosmetics,2406110,62.57,,617.0,$7876.14,Male,29.0,1.0,19.0,1.0,Carrier A,,Supplier 1,Chennai,25.0,946.0,2.0,,,3.76,Sea,c,631.13
skincare,ZY10018,34.23,72.0,564.0,$9323.18,Non-binary,91.0,15.0,45.0,6.0,Carrier B,$9.29,,Bangalore,17.0,791.0,26.0,$76.61,Fail,3.43,,routeC,781.85
skincare,1503009,30.08,59.0,725.0,$7603.22,Unknown,86.0,17.0,98.0,7.0,Carrier C,,Supplier 4,Bangalore,,454.0,7.0,$96.11,Fail,1.33,Rail,C,936.17
skincare,1503012,,23.0,936.0,$4508.55,Non-binary,74.0,11.0,3.0,,Carrier A,$4.54,Supplier 2,Kolkata,21.0,165.0,25.0,$43.72,Fail,,Air,B,
haircare,1506509,54.14,24.0,260.0,$9797.08,Non-binary,68.0,15.0,67.0,4.0,,$1.06,Supplier 1,Bangalore,14.0,491.0,16.0,$81.31,,3.48,Air,route_B,112.99
skincare,1506512,58.26,,837.0,$1300.64,Unknown,44.0,28.0,46.0,2.0,Carrier B,$8.83,Supplier 4,Mumbai,11.0,981.0,22.0,$95.22,Pending,,Sea,route_B,289.49
skincare,1513008,35.55,9.0,946.0,$8973.79,Female,46.0,20.0,34.0,,Carrier B,$3.34,Supplier 5,Bangalore,28.0,719.0,16.0,$64.78,Pending,2.16,,a,992.5
haircare,1516505,1.93,47.0,622.0,$5391.33,Female,61.0,10.0,93.0,1.0,Carrier C,$2.82,Supplier 1,Delhi,13.0,600.0,17.0,$68.1,Fail,1.87,Air,C,980.98
haircare,ZY10019,2.16,17.0,497.0,$9174.43,Male,11.0,25.0,73.0,9.0,Carrier A,$3.81,Supplier 5,Bangalore,13.0,335.0,13.0,$62.89,Pass,2.9,Air,routeB,181.01
cosmetics,ZY10022,41.66,,792.0,$8293.11,Female,78.0,5.0,10.0,8.0,Carrier C,$8.67,Supplier 5,Mumbai,19.0,,29.0,,Pending,2.35,Road,c,216.06
haircare,ZY10020,36.46,37.0,125.0,$6794.18,Male,28.0,2.0,31.0,8.0,Carrier A,$5.24,Supplier 2,Chennai,26.0,721.0,20.0,$88.15,Pass,4.6,Road,b,895.65
cosmetics,ZY10021,95.83,98.0,763.0,$2163.41,Unknown,37.0,1.0,41.0,6.0,Carrier C,$4.14,Supplier 4,Mumbai,14.0,,19.0,$55.04,Pending,2.96,Sea,b,977.25
cosmetics,ZY10023,5.63,61.0,108.0,$3026.72,Male,68.0,19.0,47.0,8.0,Carrier A,$8.42,Supplier 4,Chennai,11.0,460.0,19.0,$30.96,Pending,2.57,Air,routeC,128.63
cosmetics,ZY10024,33.69,95.0,,$1778.15,Unknown,8.0,16.0,32.0,2.0,Carrier B,$6.2,Supplier 1,Delhi,5.0,713.0,18.0,$69.34,Fail,3.26,Air,routeA,609.16
cosmetics,ZY10025,75.33,58.0,729.0,$4052.56,Male,33.0,21.0,76.0,3.0,Carrier C,$8.57,Supplier 1,Bangalore,9.0,464.0,18.0,$53.48,Fail,2.47,Road,C,128.37
